timestamp,src_ip,dst_ip,protocol,ttl,packet_length,tcp_syn,tcp_ack,tcp_fin,label
1700002263,192.168.3.42,10.0.0.251,TCP,108,630,0,0,0,no_anomaly
1700001506,192.168.3.27,10.0.7.159,TCP,76,1380,0,1,0,no_anomaly
1700000715,192.168.3.97,10.0.4.129,ICMP,58,546,0,0,0,no_anomaly
1700000348,192.168.1.31,10.0.6.245,TCP,66,821,1,0,0,no_anomaly
1700002279,192.168.3.137,10.0.4.17,TCP,86,1428,0,0,0,no_anomaly
1700000292,192.168.1.67,10.0.5.170,TCP,92,1054,0,0,0,no_anomaly
1700001193,192.168.0.116,10.0.2.222,TCP,78,143,0,0,0,no_anomaly
1700001022,192.168.1.19,10.0.6.103,TCP,83,264,1,0,0,no_anomaly
1700000463,192.168.2.61,10.0.4.222,UDP,33,48,0,0,0,no_anomaly
1700001721,192.168.1.253,10.0.1.223,TCP,108,1479,0,0,0,no_anomaly
1700000279,192.168.0.1,10.0.6.194,UDP,93,1377,0,0,0,no_anomaly
1700002243,192.168.2.218,10.0.7.187,TCP,118,286,0,1,0,no_anomaly
1700001318,192.168.1.19,10.0.6.98,TCP,57,374,0,0,0,no_anomaly
1700002199,192.168.1.85,10.0.6.232,UDP,70,733,0,0,0,no_anomaly
1700001535,192.168.0.169,10.0.2.137,TCP,61,945,0,0,0,no_anomaly
1700000954,192.168.2.154,10.0.4.21,UDP,57,1218,0,0,0,no_anomaly
1700000225,192.168.0.152,10.0.6.46,TCP,100,672,0,0,0,no_anomaly
1700000155,192.168.2.196,10.0.0.4,TCP,65,1237,0,1,1,no_anomaly
1700001094,192.168.3.243,10.0.5.249,TCP,103,745,1,0,0,no_anomaly
1700000514,192.168.3.48,10.0.4.17,TCP,39,405,0,0,1,no_anomaly
1700000567,192.168.2.32,10.0.7.46,TCP,100,711,1,0,0,no_anomaly
1700002124,192.168.1.207,10.0.6.55,UDP,88,645,0,0,0,no_anomaly
1700000267,192.168.0.28,10.0.1.74,TCP,119,987,1,0,0,no_anomaly
1700000449,192.168.0.209,10.0.6.216,TCP,61,780,0,1,0,no_anomaly
1700000304,192.168.1.50,10.0.5.184,TCP,114,1066,0,0,0,no_anomaly
1700000799,192.168.1.51,10.0.3.185,TCP,109,529,0,0,0,no_anomaly
1700000547,192.168.0.59,10.0.4.169,UDP,82,888,0,0,0,no_anomaly
1700001611,192.168.0.188,10.0.7.5,UDP,65,804,0,0,0,no_anomaly
1700000530,192.168.1.162,10.0.5.24,UDP,44,927,0,0,0,no_anomaly
1700000525,192.168.2.88,10.0.7.47,UDP,126,564,0,0,0,no_anomaly
1700000828,192.168.0.72,10.0.1.207,ICMP,68,527,0,0,0,no_anomaly
1700000511,192.168.0.93,10.0.5.245,TCP,70,556,1,0,0,no_anomaly
1700001574,192.168.2.85,10.0.0.67,UDP,53,153,0,0,0,no_anomaly
1700001979,192.168.0.91,10.0.7.135,TCP,76,1400,0,1,0,no_anomaly
1700002255,192.168.3.126,10.0.0.88,UDP,127,1047,0,0,0,no_anomaly
1700001465,192.168.0.197,10.0.3.241,TCP,100,121,1,0,0,no_anomaly
1700001948,192.168.0.85,10.0.6.151,TCP,97,363,0,0,0,no_anomaly
1700001155,192.168.2.170,10.0.4.239,TCP,118,1488,0,1,0,no_anomaly
1700000155,192.168.1.124,10.0.5.94,TCP,87,1121,0,1,0,no_anomaly
1700001616,192.168.2.72,10.0.6.197,TCP,34,761,0,0,1,no_anomaly
1700001689,192.168.0.149,10.0.1.68,TCP,88,1405,1,1,0,no_anomaly
1700000447,192.168.2.7,10.0.0.132,TCP,111,1247,1,0,0,no_anomaly
1700001065,192.168.1.177,10.0.6.205,TCP,72,878,0,0,1,no_anomaly
1700000486,192.168.1.22,10.0.3.66,ICMP,119,788,0,0,0,no_anomaly
1700000138,192.168.2.232,10.0.3.108,TCP,98,127,0,0,1,no_anomaly
1700000885,192.168.3.69,10.0.0.148,UDP,86,80,0,0,0,no_anomaly
1700000649,192.168.3.153,10.0.3.191,TCP,76,467,0,0,0,no_anomaly
1700001525,192.168.2.69,10.0.7.220,UDP,125,1157,0,0,0,no_anomaly
1700002347,192.168.1.241,10.0.7.190,TCP,115,230,0,1,0,no_anomaly
1700000148,192.168.3.145,10.0.5.176,TCP,81,585,0,0,0,no_anomaly
1700001567,192.168.2.217,10.0.2.41,TCP,61,687,0,0,0,no_anomaly
1700002274,192.168.0.71,10.0.4.81,TCP,110,1423,0,0,0,no_anomaly
1700000019,192.168.2.197,10.0.1.185,TCP,124,662,1,0,0,no_anomaly
1700001888,192.168.3.4,10.0.6.141,TCP,89,215,0,1,0,no_anomaly
1700000795,192.168.1.45,10.0.3.6,TCP,33,372,0,0,0,no_anomaly
1700000837,192.168.2.132,10.0.5.202,TCP,48,618,1,1,0,no_anomaly
1700001053,192.168.0.138,10.0.7.95,TCP,50,198,0,0,0,no_anomaly
1700001357,192.168.2.207,10.0.3.202,TCP,85,547,0,0,0,no_anomaly
1700001022,192.168.2.147,10.0.7.249,TCP,102,123,0,1,0,no_anomaly
1700002215,192.168.0.27,10.0.0.58,TCP,98,1414,0,0,0,no_anomaly
1700000337,192.168.3.59,10.0.5.14,TCP,46,1470,0,0,0,no_anomaly
1700002061,192.168.0.51,10.0.7.29,TCP,110,459,1,0,0,no_anomaly
1700001144,192.168.0.88,10.0.5.188,TCP,117,757,0,0,0,no_anomaly
1700001641,192.168.2.228,10.0.1.29,UDP,56,286,0,0,0,no_anomaly
1700000291,192.168.3.174,10.0.5.103,ICMP,109,1149,0,0,0,no_anomaly
1700000692,192.168.1.182,10.0.6.65,TCP,44,1042,0,0,0,no_anomaly
1700001090,192.168.1.244,10.0.2.102,TCP,61,1308,0,0,0,no_anomaly
1700000329,192.168.1.48,10.0.7.21,TCP,77,1469,0,0,0,no_anomaly
1700001861,192.168.0.195,10.0.6.196,TCP,68,313,0,0,1,no_anomaly
1700000122,192.168.2.236,10.0.4.58,TCP,81,1005,0,0,0,no_anomaly
1700001362,192.168.2.66,10.0.6.210,TCP,118,807,0,1,0,no_anomaly
1700001914,192.168.1.216,10.0.4.140,TCP,55,1388,0,0,0,no_anomaly
1700001004,192.168.0.248,10.0.3.44,TCP,53,1343,0,0,0,no_anomaly
1700000345,192.168.2.178,10.0.4.101,TCP,100,328,0,1,0,no_anomaly
1700000447,192.168.3.154,10.0.1.76,TCP,68,457,1,0,0,no_anomaly
1700000060,192.168.3.158,10.0.3.165,TCP,93,229,0,0,0,no_anomaly
1700001678,192.168.3.249,10.0.0.157,UDP,84,926,0,0,0,no_anomaly
1700001060,192.168.0.187,10.0.7.25,UDP,74,1398,0,0,0,no_anomaly
1700002249,192.168.3.122,10.0.6.123,TCP,66,1011,0,1,0,no_anomaly
1700000116,192.168.3.142,10.0.7.154,TCP,108,1082,1,0,0,no_anomaly
1700000186,192.168.1.253,10.0.1.183,TCP,45,1218,0,0,0,no_anomaly
1700001451,192.168.0.196,10.0.0.138,ICMP,102,999,0,0,0,no_anomaly
1700001391,192.168.1.90,10.0.2.107,TCP,106,975,0,0,0,no_anomaly
1700001491,192.168.3.51,10.0.5.133,TCP,57,363,0,1,0,no_anomaly
1700001356,192.168.2.67,10.0.5.42,TCP,95,619,0,1,0,no_anomaly
1700001435,192.168.0.58,10.0.5.167,TCP,122,206,0,1,0,no_anomaly
1700000022,192.168.0.243,10.0.7.55,UDP,95,1035,0,0,0,no_anomaly
1700000546,192.168.0.62,10.0.4.145,TCP,76,432,0,1,0,no_anomaly
1700000172,192.168.1.217,10.0.4.168,TCP,39,1136,0,0,0,no_anomaly
1700000941,192.168.3.158,10.0.6.177,TCP,63,1105,0,1,0,no_anomaly
1700000899,192.168.0.243,10.0.5.204,TCP,76,487,1,0,0,no_anomaly
1700000234,192.168.3.90,10.0.4.165,TCP,41,1310,0,0,0,no_anomaly
1700001911,192.168.3.87,10.0.4.87,TCP,34,1045,0,0,0,no_anomaly
1700002083,192.168.2.51,10.0.7.161,TCP,93,199,0,0,0,no_anomaly
1700000374,192.168.1.113,10.0.4.244,UDP,94,222,0,0,0,no_anomaly
1700000189,192.168.0.30,10.0.4.229,TCP,96,724,0,0,0,no_anomaly
1700001718,192.168.3.228,10.0.6.43,TCP,86,91,0,0,1,no_anomaly
1700000179,192.168.0.47,10.0.6.235,UDP,56,259,0,0,0,no_anomaly
1700000921,192.168.3.243,10.0.6.241,TCP,42,1089,0,1,0,no_anomaly
1700001624,192.168.1.228,10.0.1.60,TCP,76,680,0,0,0,no_anomaly
1700000754,192.168.0.27,10.0.2.72,UDP,124,1199,0,0,0,no_anomaly
1700001665,192.168.3.251,10.0.3.25,ICMP,59,980,0,0,0,no_anomaly
1700000263,192.168.3.82,10.0.1.56,TCP,109,251,0,0,0,no_anomaly
1700001119,192.168.0.218,10.0.2.188,UDP,81,153,0,0,0,no_anomaly
1700000377,192.168.1.115,10.0.2.52,TCP,66,422,0,0,0,no_anomaly
1700002230,192.168.3.220,10.0.4.22,TCP,111,1134,0,1,0,no_anomaly
1700000810,192.168.0.146,10.0.4.75,TCP,120,1000,0,0,0,no_anomaly
1700000491,192.168.3.240,10.0.1.183,UDP,38,1288,0,0,0,no_anomaly
1700001556,192.168.2.22,10.0.5.119,TCP,39,1164,0,1,0,no_anomaly
1700001258,192.168.2.223,10.0.0.171,UDP,36,813,0,0,0,no_anomaly
1700002178,192.168.0.198,10.0.1.110,TCP,79,1005,0,1,0,no_anomaly
1700001527,192.168.3.221,10.0.4.213,UDP,102,182,0,0,0,no_anomaly
1700001328,192.168.1.204,10.0.7.30,UDP,97,372,0,0,0,no_anomaly
1700001969,192.168.2.15,10.0.0.206,TCP,72,1274,0,0,0,no_anomaly
1700001422,192.168.3.10,10.0.6.226,UDP,102,516,0,0,0,no_anomaly
1700001202,192.168.2.230,10.0.7.115,TCP,80,1216,0,0,0,no_anomaly
1700001127,192.168.3.129,10.0.7.191,TCP,85,885,0,0,0,no_anomaly
1700002263,192.168.0.228,10.0.1.118,TCP,97,350,1,0,0,no_anomaly
1700002290,192.168.3.26,10.0.5.35,TCP,39,1045,0,0,0,no_anomaly
1700000639,192.168.2.90,10.0.6.15,TCP,61,801,0,1,0,no_anomaly
1700001461,192.168.2.154,10.0.3.83,TCP,80,659,0,0,0,no_anomaly
1700001666,192.168.3.88,10.0.2.209,TCP,111,933,1,0,0,no_anomaly
1700001341,192.168.0.42,10.0.5.141,TCP,46,483,0,0,0,no_anomaly
1700000889,192.168.3.134,10.0.4.174,TCP,81,964,1,1,0,no_anomaly
1700002171,192.168.3.91,10.0.6.195,TCP,79,517,0,0,0,no_anomaly
1700000893,192.168.2.144,10.0.3.12,TCP,46,873,0,1,0,no_anomaly
1700001241,192.168.3.236,10.0.7.65,TCP,80,1405,0,0,0,no_anomaly
1700000277,192.168.1.47,10.0.3.36,TCP,94,862,0,0,0,no_anomaly
1700000665,192.168.0.6,10.0.2.239,UDP,45,673,0,0,0,no_anomaly
1700001123,192.168.3.196,10.0.2.156,TCP,55,407,0,0,0,no_anomaly
1700000870,192.168.1.141,10.0.1.68,TCP,118,1110,0,0,0,no_anomaly
1700001549,192.168.0.26,10.0.0.158,TCP,66,313,0,0,0,no_anomaly
1700001459,192.168.2.116,10.0.1.135,UDP,66,1252,0,0,0,no_anomaly
1700000895,192.168.3.146,10.0.3.180,TCP,66,581,0,0,0,no_anomaly
1700001872,192.168.0.56,10.0.7.225,TCP,58,917,0,0,0,no_anomaly
1700001894,192.168.2.178,10.0.4.204,TCP,44,287,0,0,0,no_anomaly
1700001658,192.168.1.212,10.0.1.72,TCP,112,1248,0,0,0,no_anomaly
1700000400,192.168.2.22,10.0.7.173,UDP,54,1076,0,0,0,no_anomaly
1700000343,192.168.3.172,10.0.3.199,UDP,120,1089,0,0,0,no_anomaly
1700000262,192.168.3.186,10.0.3.163,TCP,39,509,0,1,0,no_anomaly
1700000016,192.168.3.182,10.0.4.58,TCP,53,357,0,0,0,no_anomaly
1700001623,192.168.2.77,10.0.1.108,TCP,64,1468,1,0,0,no_anomaly
1700000391,192.168.2.234,10.0.4.217,TCP,83,1208,1,0,0,no_anomaly
1700001296,192.168.2.199,10.0.7.6,UDP,106,158,0,0,0,no_anomaly
1700000370,192.168.0.208,10.0.7.128,TCP,111,537,0,1,0,no_anomaly
1700000880,192.168.1.89,10.0.5.110,UDP,78,641,0,0,0,no_anomaly
1700002337,192.168.1.155,10.0.1.68,TCP,63,906,0,0,0,no_anomaly
1700002277,192.168.1.101,10.0.3.1,UDP,82,435,0,0,0,no_anomaly
1700001946,192.168.0.85,10.0.0.157,TCP,111,1390,0,0,0,no_anomaly
1700001333,192.168.2.190,10.0.6.24,UDP,76,245,0,0,0,no_anomaly
1700000191,192.168.1.99,10.0.6.242,UDP,88,1072,0,0,0,no_anomaly
1700000446,192.168.3.115,10.0.3.187,TCP,75,146,0,1,0,no_anomaly
1700001567,192.168.3.139,10.0.4.28,UDP,83,120,0,0,0,no_anomaly
1700001714,192.168.3.25,10.0.4.27,TCP,105,1458,0,0,0,no_anomaly
1700001855,192.168.0.196,10.0.1.40,UDP,119,506,0,0,0,no_anomaly
1700001157,192.168.2.98,10.0.4.253,TCP,42,1319,0,0,0,no_anomaly
1700001973,192.168.3.22,10.0.3.214,TCP,122,1029,1,0,0,no_anomaly
1700000518,192.168.1.92,10.0.5.99,TCP,35,1130,0,0,0,no_anomaly
1700000871,192.168.3.66,10.0.6.183,TCP,96,983,0,1,0,no_anomaly
1700001138,192.168.2.129,10.0.1.162,TCP,90,149,0,0,0,no_anomaly
1700000613,192.168.3.199,10.0.5.78,TCP,61,140,0,1,0,no_anomaly
1700000491,192.168.0.40,10.0.7.135,TCP,49,127,1,0,0,no_anomaly
1700002152,192.168.0.71,10.0.6.158,TCP,41,380,0,0,0,no_anomaly
1700001537,192.168.3.75,10.0.6.246,UDP,118,346,0,0,0,no_anomaly
1700002016,192.168.3.253,10.0.0.202,TCP,50,782,0,1,0,no_anomaly
1700001958,192.168.1.126,10.0.5.239,TCP,37,590,0,0,0,no_anomaly
1700000836,192.168.1.233,10.0.7.191,TCP,86,1371,0,1,0,no_anomaly
1700000059,192.168.1.110,10.0.4.29,TCP,95,1445,0,1,0,no_anomaly
1700000103,192.168.0.41,10.0.5.18,UDP,96,1145,0,0,0,no_anomaly
1700002089,192.168.3.230,10.0.5.82,TCP,81,612,0,0,0,no_anomaly
1700000442,192.168.2.62,10.0.6.58,TCP,67,725,0,0,0,no_anomaly
1700000141,192.168.0.4,10.0.5.22,UDP,111,1496,0,0,0,no_anomaly
1700001565,192.168.3.45,10.0.1.141,UDP,48,193,0,0,0,no_anomaly
1700002237,192.168.0.150,10.0.1.68,TCP,81,1465,1,0,0,no_anomaly
1700000567,192.168.0.96,10.0.4.57,TCP,78,891,0,1,0,no_anomaly
1700001707,192.168.3.243,10.0.1.62,ICMP,80,942,0,0,0,no_anomaly
1700002332,192.168.3.10,10.0.3.162,UDP,83,711,0,0,0,no_anomaly
1700000385,192.168.1.243,10.0.6.204,TCP,74,332,0,0,0,no_anomaly
1700000076,192.168.3.189,10.0.0.53,TCP,115,222,0,0,0,no_anomaly
1700002239,192.168.1.13,10.0.1.4,UDP,59,1450,0,0,0,no_anomaly
1700000818,192.168.3.191,10.0.3.244,TCP,122,1030,0,1,0,no_anomaly
1700000108,192.168.0.212,10.0.5.175,TCP,88,914,0,1,0,no_anomaly
1700000727,192.168.3.132,10.0.6.32,TCP,42,1492,1,1,0,no_anomaly
1700001484,192.168.1.160,10.0.6.113,UDP,122,313,0,0,0,no_anomaly
1700001188,192.168.2.196,10.0.7.7,UDP,49,1136,0,0,0,no_anomaly
1700000686,192.168.1.206,10.0.4.251,TCP,55,222,0,1,0,no_anomaly
1700000282,192.168.1.141,10.0.0.113,TCP,49,1225,0,0,0,no_anomaly
1700001991,192.168.2.215,10.0.0.234,TCP,56,489,0,1,0,no_anomaly
1700001320,192.168.3.126,10.0.5.183,UDP,116,94,0,0,0,no_anomaly
1700000193,192.168.1.112,10.0.3.124,UDP,119,829,0,0,0,no_anomaly
1700001292,192.168.2.48,10.0.5.210,TCP,62,377,1,0,0,no_anomaly
1700000838,192.168.0.213,10.0.4.28,TCP,65,1090,0,0,0,no_anomaly
1700000718,192.168.0.187,10.0.0.232,TCP,40,1282,0,1,0,no_anomaly
1700000454,192.168.1.53,10.0.3.9,TCP,52,291,0,1,0,no_anomaly
1700001515,192.168.3.135,10.0.4.237,UDP,95,1118,0,0,0,no_anomaly
1700000570,192.168.1.34,10.0.0.245,TCP,37,1373,0,0,0,no_anomaly
1700001346,192.168.2.201,10.0.0.91,TCP,89,749,0,0,0,no_anomaly
1700001605,192.168.3.47,10.0.1.134,TCP,49,1080,0,0,0,no_anomaly
1700001679,192.168.1.47,10.0.0.121,UDP,35,526,0,0,0,no_anomaly
1700000673,192.168.2.233,10.0.7.228,TCP,36,94,0,0,1,no_anomaly
1700000068,192.168.0.24,10.0.6.30,TCP,59,1475,0,0,0,no_anomaly
1700000552,192.168.0.188,10.0.5.25,TCP,112,815,0,0,0,no_anomaly
1700001643,192.168.2.58,10.0.7.181,TCP,44,733,0,1,0,no_anomaly
1700000322,192.168.3.214,10.0.4.116,TCP,100,44,0,0,0,no_anomaly
1700001525,192.168.2.125,10.0.6.109,TCP,93,890,1,0,0,no_anomaly
1700000651,192.168.0.152,10.0.0.193,TCP,58,1429,0,0,0,no_anomaly
1700001289,192.168.2.209,10.0.7.195,TCP,59,903,0,0,0,no_anomaly
1700002238,192.168.2.252,10.0.3.132,TCP,102,1335,0,1,0,no_anomaly
1700000968,192.168.3.63,10.0.6.105,TCP,88,96,0,0,0,no_anomaly
1700001740,192.168.1.48,10.0.4.128,TCP,119,1452,0,0,0,no_anomaly
1700001795,192.168.3.105,10.0.6.158,TCP,44,194,0,1,0,no_anomaly
1700001459,192.168.3.175,10.0.7.101,TCP,77,982,0,0,0,no_anomaly
1700000996,192.168.1.143,10.0.0.220,TCP,86,479,0,1,0,no_anomaly
1700000330,192.168.1.170,10.0.4.46,TCP,53,874,0,1,0,no_anomaly
1700002051,192.168.3.204,10.0.7.10,TCP,43,318,0,0,0,no_anomaly
1700002081,192.168.1.94,10.0.3.120,TCP,84,611,0,1,0,no_anomaly
1700001940,192.168.3.48,10.0.6.251,TCP,38,1274,0,1,1,no_anomaly
1700001169,192.168.2.7,10.0.4.204,TCP,87,203,0,0,0,no_anomaly
1700002249,192.168.1.179,10.0.6.15,TCP,99,1304,0,0,0,no_anomaly
1700001830,192.168.0.101,10.0.5.40,TCP,121,948,0,0,0,no_anomaly
1700000118,192.168.3.138,10.0.0.9,TCP,43,1481,0,0,0,no_anomaly
1700001890,192.168.2.90,10.0.1.237,TCP,125,698,0,1,0,no_anomaly
1700001660,192.168.3.58,10.0.7.182,ICMP,94,1101,0,0,0,no_anomaly
1700001469,192.168.2.135,10.0.4.153,UDP,44,293,0,0,0,no_anomaly
1700001137,192.168.0.55,10.0.2.109,TCP,108,1364,0,1,0,no_anomaly
1700000485,192.168.0.247,10.0.0.169,TCP,74,267,0,0,0,no_anomaly
1700001130,192.168.2.81,10.0.0.73,TCP,88,645,0,0,0,no_anomaly
1700002307,192.168.1.14,10.0.7.26,TCP,67,378,0,0,0,no_anomaly
1700001811,192.168.0.72,10.0.0.121,TCP,75,1403,0,1,0,no_anomaly
1700001008,192.168.3.190,10.0.4.222,TCP,34,256,0,1,0,no_anomaly
1700001297,192.168.0.176,10.0.3.205,TCP,50,126,0,1,0,no_anomaly
1700000556,192.168.3.3,10.0.6.191,TCP,72,1356,0,0,0,no_anomaly
1700001932,192.168.3.29,10.0.5.87,UDP,47,755,0,0,0,no_anomaly
1700001116,192.168.0.30,10.0.0.177,TCP,42,952,1,0,0,no_anomaly
1700002064,192.168.2.88,10.0.6.61,TCP,69,849,0,0,0,no_anomaly
1700001992,192.168.3.88,10.0.1.59,TCP,92,404,0,0,0,no_anomaly
1700000650,192.168.2.102,10.0.7.14,TCP,82,490,0,0,0,no_anomaly
1700000604,192.168.2.192,10.0.7.167,TCP,58,1069,0,1,0,no_anomaly
1700000834,192.168.2.203,10.0.2.180,TCP,66,1308,0,1,0,no_anomaly
1700001283,192.168.3.142,10.0.0.145,UDP,33,354,0,0,0,no_anomaly
1700000986,192.168.0.183,10.0.6.10,ICMP,117,57,0,0,0,no_anomaly
1700000332,192.168.0.3,10.0.1.123,UDP,124,664,0,0,0,no_anomaly
1700001907,192.168.2.217,10.0.4.134,TCP,53,659,0,0,0,no_anomaly
1700001113,192.168.1.35,10.0.0.54,UDP,97,843,0,0,0,no_anomaly
1700000300,192.168.1.176,10.0.0.252,TCP,80,1192,0,0,0,no_anomaly
1700000922,192.168.3.164,10.0.1.177,TCP,54,136,0,1,0,no_anomaly
1700000462,192.168.0.228,10.0.4.51,TCP,127,60,0,0,0,no_anomaly
1700002348,192.168.0.86,10.0.5.177,ICMP,98,507,0,0,0,no_anomaly
1700001233,192.168.2.171,10.0.1.44,TCP,88,758,0,0,0,no_anomaly
1700000908,192.168.3.240,10.0.1.214,TCP,127,1325,0,0,0,no_anomaly
1700001402,192.168.0.203,10.0.5.65,TCP,37,1113,0,0,1,no_anomaly
1700000468,192.168.1.158,10.0.4.110,TCP,54,911,0,0,0,no_anomaly
1700000153,192.168.3.218,10.0.2.81,UDP,111,321,0,0,0,no_anomaly
1700002290,192.168.2.46,10.0.4.197,TCP,51,931,0,1,0,no_anomaly
1700000932,192.168.3.235,10.0.3.84,TCP,69,1490,1,0,0,no_anomaly
1700001432,192.168.0.171,10.0.2.46,TCP,66,1296,1,0,0,no_anomaly
1700001003,192.168.0.246,10.0.5.227,TCP,44,215,0,1,0,no_anomaly
1700000583,192.168.2.229,10.0.6.158,UDP,35,946,0,0,0,no_anomaly
1700001531,192.168.0.142,10.0.4.202,UDP,37,462,0,0,0,no_anomaly
1700000256,192.168.1.228,10.0.4.14,UDP,35,1103,0,0,0,no_anomaly
1700000087,192.168.0.175,10.0.5.205,TCP,84,421,0,0,0,no_anomaly
1700000330,192.168.2.235,10.0.4.67,UDP,33,1227,0,0,0,no_anomaly
1700001007,192.168.2.84,10.0.3.10,TCP,122,216,0,0,1,no_anomaly
1700000111,192.168.2.248,10.0.4.7,TCP,68,776,0,0,0,no_anomaly
1700001312,192.168.1.17,10.0.2.215,TCP,81,887,0,0,0,no_anomaly
1700002358,192.168.3.33,10.0.5.74,UDP,38,1418,0,0,0,no_anomaly
1700000060,192.168.0.219,10.0.4.155,UDP,92,394,0,0,0,no_anomaly
1700001211,192.168.0.16,10.0.7.193,TCP,106,1246,0,1,0,no_anomaly
1700002239,192.168.0.43,10.0.6.248,UDP,48,1371,0,0,0,no_anomaly
1700002005,192.168.1.107,10.0.4.12,UDP,60,1425,0,0,0,no_anomaly
1700002168,192.168.2.19,10.0.6.103,ICMP,47,1399,0,0,0,no_anomaly
1700000030,192.168.1.58,10.0.6.249,TCP,122,204,0,0,0,no_anomaly
1700002089,192.168.3.246,10.0.3.203,TCP,36,1238,0,1,0,no_anomaly
1700001092,192.168.2.205,10.0.3.177,TCP,73,78,1,0,0,no_anomaly
1700000529,192.168.3.250,10.0.3.35,TCP,75,1125,0,0,0,no_anomaly
1700001613,192.168.1.218,10.0.7.213,TCP,81,257,0,0,0,no_anomaly
1700001920,192.168.2.138,10.0.3.4,TCP,126,1326,0,1,0,no_anomaly
1700000578,192.168.0.53,10.0.0.54,UDP,83,629,0,0,0,no_anomaly
1700000758,192.168.0.150,10.0.6.46,TCP,102,1496,0,0,0,no_anomaly
1700000632,192.168.2.118,10.0.7.117,UDP,50,713,0,0,0,no_anomaly
1700002028,192.168.3.17,10.0.7.249,TCP,83,538,1,0,0,no_anomaly
1700000168,192.168.1.15,10.0.1.125,UDP,112,623,0,0,0,no_anomaly
1700001477,192.168.3.140,10.0.4.125,TCP,68,162,0,0,0,no_anomaly
1700000728,192.168.0.49,10.0.0.50,TCP,117,1468,0,1,0,no_anomaly
1700001017,192.168.1.180,10.0.3.60,TCP,40,383,0,0,0,no_anomaly
1700000395,192.168.3.154,10.0.7.131,UDP,127,1491,0,0,0,no_anomaly
1700001265,192.168.0.114,10.0.6.221,TCP,112,1046,0,0,0,no_anomaly
1700000199,192.168.0.4,10.0.5.71,TCP,47,870,0,0,0,no_anomaly
1700000748,192.168.3.111,10.0.6.47,TCP,93,559,0,0,0,no_anomaly
1700001084,192.168.3.29,10.0.2.111,UDP,90,137,0,0,0,no_anomaly
1700001402,192.168.3.60,10.0.6.125,UDP,78,481,0,0,0,no_anomaly
1700002251,192.168.3.47,10.0.3.252,TCP,89,1182,0,1,0,no_anomaly
1700000265,192.168.1.148,10.0.1.84,TCP,125,1346,0,1,0,no_anomaly
1700001499,192.168.1.23,10.0.1.28,UDP,111,795,0,0,0,no_anomaly
1700002099,192.168.0.183,10.0.5.74,UDP,84,288,0,0,0,no_anomaly
1700001701,192.168.0.9,10.0.3.84,TCP,94,841,0,0,0,no_anomaly
1700001916,192.168.2.6,10.0.1.29,TCP,48,458,0,1,0,no_anomaly
1700001526,192.168.2.30,10.0.2.67,TCP,46,944,0,0,0,no_anomaly
1700000566,192.168.3.76,10.0.1.221,TCP,97,1168,0,0,0,no_anomaly
1700002058,192.168.0.157,10.0.2.226,TCP,40,399,0,0,0,no_anomaly
1700000525,192.168.1.1,10.0.5.216,TCP,111,585,0,1,0,no_anomaly
1700001334,192.168.1.140,10.0.7.231,TCP,118,1333,0,1,0,no_anomaly
1700001205,192.168.3.66,10.0.6.199,UDP,111,765,0,0,0,no_anomaly
1700000689,192.168.2.42,10.0.1.146,UDP,75,783,0,0,0,no_anomaly
1700000673,192.168.3.29,10.0.7.123,UDP,40,983,0,0,0,no_anomaly
1700000470,192.168.2.183,10.0.3.55,TCP,102,348,0,1,0,no_anomaly
1700000745,192.168.3.164,10.0.7.157,TCP,118,478,0,0,1,no_anomaly
1700002349,192.168.1.229,10.0.3.213,UDP,58,1105,0,0,0,no_anomaly
1700000764,192.168.3.231,10.0.6.21,TCP,88,493,0,1,0,no_anomaly
1700001214,192.168.2.186,10.0.0.186,ICMP,109,1074,0,0,0,no_anomaly
1700001111,192.168.0.128,10.0.6.172,TCP,48,522,0,0,0,no_anomaly
1700001869,192.168.3.168,10.0.4.3,TCP,40,1253,0,0,0,no_anomaly
1700000781,192.168.0.219,10.0.5.92,UDP,81,719,0,0,0,no_anomaly
1700002006,192.168.2.22,10.0.7.69,TCP,60,1050,0,1,0,no_anomaly
1700000074,192.168.0.80,10.0.7.241,UDP,94,539,0,0,0,no_anomaly
1700001577,192.168.3.146,10.0.3.97,TCP,47,979,0,0,0,no_anomaly
1700002003,192.168.3.5,10.0.2.220,TCP,72,697,0,0,0,no_anomaly
1700001277,192.168.3.46,10.0.1.50,TCP,52,632,1,0,0,no_anomaly
1700000004,192.168.3.191,10.0.4.205,TCP,33,864,0,0,0,no_anomaly
1700000034,192.168.0.164,10.0.5.227,TCP,84,1206,0,1,0,no_anomaly
1700000935,192.168.1.196,10.0.1.174,UDP,51,288,0,0,0,no_anomaly
1700000189,192.168.2.232,10.0.2.189,TCP,33,1291,1,0,0,no_anomaly
1700001771,192.168.0.207,10.0.0.158,TCP,43,566,0,0,0,no_anomaly
1700001271,192.168.1.202,10.0.0.84,TCP,112,123,0,1,0,no_anomaly
1700001388,192.168.2.124,10.0.7.127,TCP,35,891,0,0,0,no_anomaly
1700000170,192.168.2.73,10.0.4.184,UDP,51,196,0,0,0,no_anomaly
1700001473,192.168.0.122,10.0.2.212,TCP,90,1204,0,1,0,no_anomaly
1700001678,192.168.3.185,10.0.3.139,TCP,116,914,0,0,0,no_anomaly
1700002141,192.168.0.159,10.0.3.4,TCP,92,794,0,0,0,no_anomaly
